file_name,HOMO-9,HOMO-8,HOMO-7,HOMO-6,HOMO-5,HOMO-4,HOMO-3,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,LUMO+5,LUMO+6,LUMO+7,LUMO+8,LUMO+9,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
2q9f05.log,-0.27,-0.26925,-0.23868,-0.23007,-0.22261,-0.21983,-0.20839,-0.18475,-0.18367,-0.16722,-0.07489,-0.07211,-0.02543,0.00077,0.01361,0.01782,0.02828,0.03953,0.04446,0.04755,18281.2448,-0.0,0.6954,-2.2388,-0.5754,2.4139,3.6898,2.7374,-6.4271,0.6066,-0.8506,-2.5595,34.0774,-39.2677,-19.4472,-5.2365,-14.1957,-5.0952,11.2447,-22.0799,4.6463,-0.2551,7.28517,5.45503,5.45187,5.44375,5.43516,162,2,0,1,415.0,-0.308,-0.114,-0.196,-0.118,0.042,-0.352,-0.257,0.3,-0.086,-0.088,-0.007,-0.014,0,0.96006,-0.29333,0.95626,-0.26814,0.96071,-0.31255,0.95883,-0.31838,0.97895,-0.35008,0.66038,0,5,-0.29134,-0.33423,-0.04289000000000004,-0.9392499999999999,0.09233000000000001,0.11156,0.15932,5418.180838845,-18272.20160889,3148.492473622,-3157.17267942
2q9f16.log,-0.38754,-0.38447,-0.37381,-0.34948,-0.34736,-0.33749,-0.33481,-0.33203,-0.30624,-0.29945,-0.19041,-0.18778,-0.13152,-0.10954,-0.09714,-0.08595,-0.08461,-0.07035,-0.06045,-0.0471,18189.6539,1.0,0.5298,-2.0608,0.3209,2.1518,19.4177,14.2134,-33.6311,-0.0181,-0.7067,-2.3382,-10.6362,-10.9678,0.7788,9.6167,1.6062,-17.1663,15.5643,-26.2449,8.2638,1.2365,7.00579,5.4717,5.48599,5.45734,5.46716,162,2,0,1,415.0,-0.308,-0.114,-0.196,-0.118,0.042,-0.352,-0.257,0.3,-0.086,-0.088,-0.007,-0.014,0,0.95294,-0.51174,0.95561,-0.52617,0.95442,-0.52412,0.95804,-0.53985,0.97275,-0.57624,0.90633,1,6,-0.5206766666666667,-0.558045,-0.03736833333333334,-0.9321799999999998,0.10904,0.11846000000000001,0.20051,5418.180838845,-18235.53718997,3148.158302529,-3156.97833921
2qrb01.log,-0.24307,-0.23859,-0.22976,-0.22535,-0.21829,-0.1906,-0.1834,-0.17803,-0.17677,-0.17594,-0.06377,-0.06233,-0.01797,0.00611,0.01298,0.01605,0.02386,0.03046,0.03753,0.04582,19969.2777,-0.0,1.9901,-1.0805,3.4916,4.1616,-2.787,-10.3963,13.1833,-0.2287,4.363,0.0192,42.9398,-26.2354,84.2672,25.4201,7.0835,6.9502,33.5049,-16.6033,-12.8615,-8.6731,7.73129,5.32404,5.358,5.32883,5.32907,163,2,1,1,449.0,-0.182,0.078,-0.017,-0.282,0.031,0.046,0.053,-0.023,-0.266,-0.155,-0.062,-0.002,0,0.77228,-0.07501,1.9,-0.18848,1.8722,-0.18517,1.84394,-0.16652,0.49844,-0.07627,0.24056,0,1,-0.14955333333333334,-0.121395,0.02815833333333334,-2.2021,0.11217000000000002,0.11444000000000001,0.16005999999999998,5970.756382506,-18955.80785449,2973.867016638,-2984.02741055
2qrb05.log,-0.26191,-0.23743,-0.23146,-0.2217,-0.21515,-0.21311,-0.20343,-0.17893,-0.17599,-0.16093,-0.06613,-0.06469,-0.01788,0.00668,0.01595,0.02378,0.02453,0.03429,0.04467,0.04889,19971.835,-0.0,2.0884,-1.1093,3.4699,4.199,-2.7709,-9.6457,12.4166,-0.8913,4.3217,0.0219,43.4486,-26.5655,84.7008,25.7843,6.5618,7.2088,33.4385,-16.4466,-12.7556,-8.2945,7.07125,5.45148,5.45074,5.44404,5.43539,163,2,1,1,449.0,-0.182,0.078,-0.017,-0.282,0.031,0.046,0.053,-0.023,-0.266,-0.155,-0.062,-0.002,0,0.96321,-0.30297,0.95907,-0.27004,0.95243,-0.27986,0.96358,-0.28769,0.97617,-0.31549,0.88027,0,5,-0.28429,-0.30159,-0.017300000000000038,-0.9349599999999998,0.0948,0.11130000000000001,0.16105,5970.756382506,-18955.97170909,2974.908586776,-2984.01377819
2qrb12.log,-0.39342,-0.37575,-0.3746,-0.35378,-0.33968,-0.33557,-0.32457,-0.32235,-0.30008,-0.28991,-0.18958,-0.17826,-0.17807,-0.15481,-0.12144,-0.10288,-0.08948,-0.07714,-0.07357,-0.06296,19875.2602,1.0,1.9718,-0.9835,3.5962,4.2176,8.3449,0.7399,-9.0847,-0.4398,5.1816,-0.2649,29.6414,7.4854,133.3266,7.435,-6.1167,-18.016,27.5118,-18.7176,-38.4414,-12.133,7.39126,5.35245,5.38315,5.35402,5.35814,163,2,1,1,449.0,-0.182,0.078,-0.017,-0.282,0.031,0.046,0.053,-0.023,-0.266,-0.155,-0.062,-0.002,0,0.50255,-0.30911,0.97222,-0.40299,0.96801,-0.44969,0.91821,-0.37763,0.37824,-0.31561,0.57294,1,2,-0.3872633333333333,-0.34662000000000004,0.040643333333333254,-1.1463299999999998,0.10033,0.12182000000000001,0.14428000000000002,5970.756382506,-18918.14571225,2973.531484293,-2983.84033474
2qrb16.log,-0.37718,-0.37678,-0.35016,-0.3419,-0.33778,-0.33013,-0.32718,-0.32288,-0.29941,-0.29044,-0.18014,-0.17928,-0.12256,-0.09903,-0.09038,-0.0782,-0.07494,-0.06023,-0.05987,-0.05575,19876.3417,1.0,1.9503,-0.9794,3.1978,3.8715,9.8222,1.4683,-11.2904,0.0297,5.2366,-0.1798,27.6057,7.7564,128.28,6.4422,-7.1353,-19.4054,27.5053,-18.398,-38.5132,-12.4048,6.76833,5.46705,5.48593,5.46008,5.47158,163,2,1,1,449.0,-0.182,0.078,-0.017,-0.282,0.031,0.046,0.053,-0.023,-0.266,-0.155,-0.062,-0.002,0,0.95918,-0.52593,0.95338,-0.51217,0.94539,-0.50603,0.95445,-0.50597,0.96906,-0.54054,1.15556,1,6,-0.51471,-0.523255,-0.008545000000000025,-0.9344399999999997,0.11029999999999998,0.12013000000000001,0.20032,5970.756382506,-18917.99698458,2974.52860839,-2983.83745673
2r5l01.log,-0.24335,-0.23689,-0.22967,-0.22478,-0.21832,-0.19059,-0.18272,-0.1775,-0.17653,-0.17446,-0.06406,-0.06226,-0.01821,0.00704,0.01327,0.01496,0.02504,0.02978,0.03693,0.04767,20056.1397,-0.0,-2.2785,-0.1813,3.5637,4.2337,-3.4761,-10.6076,14.0837,0.8318,-1.6045,0.6084,-44.3557,-15.7887,108.3856,-31.6722,8.5086,12.6685,-30.8031,-10.8055,-10.7517,5.795,7.72218,5.36483,5.32243,5.34004,5.32885,164,2,1,1,412.0,-0.432,0.034,-0.3,-0.199,0.023,0.023,0.076,-0.051,-0.145,-0.125,-0.048,-0.07,0,1.13696,-0.10625,1.89263,-0.18736,1.86816,-0.18433,1.47332,-0.13519,0.50421,-0.07589,0.2496,0,1,-0.15931333333333333,-0.10554,0.05377333333333334,-2.9202200000000005,0.1104,0.11426999999999998,0.15929,5957.029091939,-18928.40404451,2973.852076555,-2984.02144471
2r5l05.log,-0.26583,-0.25515,-0.24881,-0.23095,-0.22954,-0.22098,-0.21883,-0.19067,-0.18418,-0.10484,-0.07876,-0.06432,-0.02318,-0.00318,0.00763,0.01692,0.02264,0.03093,0.03547,0.04604,20065.347,-0.0,-2.6493,-0.354,4.7472,5.4479,-9.8507,-11.2982,21.1489,-0.2522,-0.8339,0.875,-46.0063,-22.7698,129.1464,-38.6794,9.0278,18.0407,-29.7777,-10.8601,-9.2588,7.3426,7.15179,5.419,5.39354,5.39268,5.39392,164,2,1,1,412.0,-0.432,0.034,-0.3,-0.199,0.023,0.023,0.076,-0.051,-0.145,-0.125,-0.048,-0.07,0,0.7004,-0.26174,0.9638,-0.35144,0.95529,-0.34739,0.80758,-0.27441,0.97828,-0.37642,0.80462,0,5,-0.32019,-0.325415,-0.005225000000000035,-0.8336299999999999,0.026080000000000006,0.11986000000000001,0.16749,5957.029091939,-18925.22909545,2974.244396987,-2983.98545115
2rbt01.log,-0.24306,-0.23642,-0.23163,-0.22457,-0.21819,-0.19058,-0.18218,-0.17775,-0.17636,-0.17525,-0.0634,-0.06264,-0.01857,0.00708,0.01209,0.01652,0.02418,0.03087,0.03696,0.04721,19908.2383,-0.0,1.1116,-1.849,3.2631,3.9118,-4.1224,-9.5703,13.6927,-2.5269,2.8589,-1.0392,13.9276,-32.7472,78.1665,-6.0915,-34.5419,10.0912,21.026,-23.0884,-7.3808,5.5623,7.73942,5.3499,5.32516,5.33011,5.32731,165,2,1,1,406.0,-0.505,0.296,-0.02,-0.082,0.008,-0.06,0.143,-0.006,0.009,-0.041,0.008,0.033,0,0.65696,-0.06492,1.89218,-0.1872,1.86841,-0.1843,1.96581,-0.17675,0.50827,-0.07684,0.23218,0,1,-0.14547333333333334,-0.126795,0.018678333333333352,-1.9434700000000005,0.11184999999999999,0.11371999999999999,0.15918,5975.919383469,-18966.18016698,2973.871858684,-2984.02640287
2rbt05.log,-0.26152,-0.23672,-0.23104,-0.22228,-0.21513,-0.21199,-0.20341,-0.17884,-0.17556,-0.16007,-0.06606,-0.06471,-0.01848,0.00653,0.01665,0.02382,0.02419,0.03336,0.04678,0.04742,19910.7959,-0.0,1.0856,-1.8009,3.2311,3.8551,-3.7504,-9.1299,12.8803,-1.8993,2.9943,-0.9974,12.965,-31.2257,78.709,-6.3953,-33.5784,10.3295,20.9528,-22.59,-6.7602,5.367,7.0716,5.45012,5.44728,5.43296,5.44769,165,2,1,1,406.0,-0.505,0.296,-0.02,-0.082,0.008,-0.06,0.143,-0.006,0.009,-0.041,0.008,0.033,0,0.96286,-0.30437,0.95985,-0.28154,0.95139,-0.26992,0.96365,-0.28698,0.97626,-0.31685,0.87936,0,5,-0.2852766666666666,-0.30191500000000004,-0.01663833333333342,-0.9341899999999999,0.09401,0.11084999999999999,0.16036,5975.919383469,-18966.31284086,2974.917087736,-2984.01168872
2rbt12.log,-0.3928,-0.37615,-0.37317,-0.35331,-0.34036,-0.33505,-0.32556,-0.31991,-0.29988,-0.28937,-0.19523,-0.17801,-0.17764,-0.14555,-0.12206,-0.10248,-0.09006,-0.07731,-0.07519,-0.06367,19814.5445,1.0,1.1119,-1.6449,3.6733,4.1756,7.6757,0.6282,-8.3039,-0.3521,3.138,-0.3952,2.9504,-16.3107,125.9533,4.2882,-4.6058,-4.333,13.6757,-26.5477,-18.9533,18.2549,7.44075,5.37433,5.34579,5.35605,5.34388,165,2,1,1,406.0,-0.505,0.296,-0.02,-0.082,0.008,-0.06,0.143,-0.006,0.009,-0.041,0.008,0.033,0,0.45011,-0.29484,0.9731,-0.42739,0.96476,-0.42137,0.97053,-0.37754,0.38897,-0.32159,0.52361,1,2,-0.3812,-0.349565,0.03163499999999997,-1.0284700000000002,0.09414000000000003,0.12186999999999998,0.14227000000000004,5975.919383469,-18928.5181988,2973.479363636,-2983.83609377
2rbt16.log,-0.37649,-0.37561,-0.34972,-0.34147,-0.3381,-0.32802,-0.32672,-0.32384,-0.29893,-0.29015,-0.17994,-0.17938,-0.12337,-0.09808,-0.0914,-0.07851,-0.07663,-0.06037,-0.05958,-0.05594,19815.5319,1.0,1.0379,-1.5316,3.2388,3.73,8.9306,1.9936,-10.9242,-2.894,3.4501,-0.3767,-0.5041,-14.8194,121.154,3.1418,-1.9479,-5.9548,14.1944,-25.5909,-19.7104,19.5953,6.7729,5.4848,5.46401,5.46981,5.46256,165,2,1,1,406.0,-0.505,0.296,-0.02,-0.082,0.008,-0.06,0.143,-0.006,0.009,-0.041,0.008,0.033,0,0.95946,-0.52608,0.95335,-0.51096,0.94523,-0.50486,0.95417,-0.50385,0.96921,-0.54028,1.15058,1,6,-0.5139666666666667,-0.522065,-0.008098333333333319,-0.93466,0.11021000000000003,0.11954999999999996,0.20047000000000004,5975.919383469,-18928.37849386,2974.541751712,-2983.8359783
2rbu01.log,-0.24346,-0.23606,-0.23155,-0.22477,-0.2186,-0.19039,-0.18235,-0.17723,-0.17624,-0.17463,-0.06351,-0.0628,-0.01856,0.00687,0.01296,0.01547,0.02381,0.03033,0.03744,0.04663,19909.5591,-0.0,1.0787,-1.7703,3.5012,4.0689,-4.1368,-9.4697,13.6065,-2.2209,3.5034,-0.3879,11.6271,-31.7719,84.0385,-5.8986,-35.2271,11.9356,21.2115,-20.9362,-7.6762,8.1952,7.73899,5.34997,5.32651,5.3275,5.33069,166,2,1,1,424.0,-0.695,0.317,-0.013,-0.258,0.012,-0.056,0.118,-0.001,0.039,0.009,-0.004,-0.002,0,0.65492,-0.06468,1.9001,-0.18761,1.87035,-0.18424,1.96131,-0.17654,0.50118,-0.07613,0.23239,0,1,-0.14551,-0.126335,0.019174999999999998,-1.9628800000000002,0.11112000000000001,0.11344000000000001,0.15867,5973.775538454,-18961.88048443,2973.866440089,-2984.024948
2rbu05.log,-0.26128,-0.2386,-0.23169,-0.22237,-0.21577,-0.21202,-0.20506,-0.17808,-0.17535,-0.16096,-0.06582,-0.06492,-0.01833,0.00649,0.0143,0.02325,0.02426,0.03404,0.04663,0.04734,19912.3081,-0.0,1.0533,-1.7103,3.6055,4.1272,-3.9525,-9.1679,13.1203,-1.6041,3.6021,-0.399,10.8627,-29.9026,86.0599,-5.9908,-34.1813,12.3655,21.018,-20.5141,-7.0245,7.9954,7.06904,5.4495,5.44523,5.43217,5.44645,166,2,1,1,424.0,-0.695,0.317,-0.013,-0.258,0.012,-0.056,0.118,-0.001,0.039,0.009,-0.004,-0.002,0,0.96273,-0.30563,0.95925,-0.28147,0.9501,-0.27072,0.96352,-0.28662,0.97592,-0.31799,0.88174,0,5,-0.28594,-0.302305,-0.016364999999999963,-0.9326399999999999,0.09513999999999999,0.11043,0.15975,5973.775538454,-18961.9480673,2974.899656103,-2984.01180105
2rbu12.log,-0.3928,-0.3761,-0.3732,-0.35451,-0.34036,-0.33503,-0.32603,-0.32017,-0.30033,-0.28946,-0.19501,-0.17806,-0.17761,-0.14685,-0.12205,-0.10412,-0.09013,-0.07776,-0.07356,-0.06529,19816.0449,1.0,1.071,-1.5633,4.0003,4.4264,7.6064,0.4424,-8.0488,-0.2963,3.8575,0.2749,1.3444,-17.3908,133.8069,2.6607,-5.3639,-2.2714,14.6111,-23.4554,-19.7005,24.1047,7.43632,5.37367,5.34416,5.35327,5.34427,166,2,1,1,424.0,-0.695,0.317,-0.013,-0.258,0.012,-0.056,0.118,-0.001,0.039,0.009,-0.004,-0.002,0,0.45275,-0.29597,0.97395,-0.42865,0.9606,-0.4181,0.96838,-0.37849,0.3926,-0.32199,0.52795,1,2,-0.3809066666666667,-0.35024,0.03066666666666673,-1.0263199999999997,0.09445,0.12226999999999999,0.14256000000000002,5973.775538454,-18924.2121585,2973.480785525,-2983.83539024
2rbu16.log,-0.37639,-0.3757,-0.35192,-0.34142,-0.33802,-0.32903,-0.32595,-0.32482,-0.29821,-0.28998,-0.1799,-0.17925,-0.12319,-0.10128,-0.09131,-0.07887,-0.0744,-0.06277,-0.06043,-0.05613,19817.1278,1.0,0.9829,-1.4444,3.6961,4.0883,8.5732,1.6831,-10.2563,-2.7379,4.1353,0.2277,-2.2,-15.4557,130.4924,1.4333,-2.5521,-3.8393,14.9459,-22.661,-20.7034,25.478,6.77363,5.48351,5.46059,5.46911,5.46013,166,2,1,1,424.0,-0.695,0.317,-0.013,-0.258,0.012,-0.056,0.118,-0.001,0.039,0.009,-0.004,-0.002,0,0.95934,-0.52606,0.95261,-0.51025,0.94401,-0.50378,0.95407,-0.5018,0.96862,-0.53992,1.14961,1,6,-0.5133633333333333,-0.52086,-0.007496666666666707,-0.93327,0.11008000000000001,0.11895999999999998,0.20163,5973.775538454,-18924.04009943,2974.526208285,-2983.83619248
2rbv01.log,-0.2433,-0.23624,-0.23165,-0.22458,-0.21841,-0.19057,-0.18231,-0.17757,-0.17634,-0.17507,-0.06347,-0.06276,-0.01857,0.00696,0.01252,0.01605,0.02409,0.03065,0.03716,0.04691,19895.7936,-0.0,1.1843,-1.8036,3.3644,3.9968,-3.9767,-9.5671,13.5439,-2.3009,3.2411,-0.6925,15.0951,-32.9873,78.6188,-6.6295,-34.703,10.7157,22.2592,-21.6289,-7.1928,6.9556,7.74084,5.34989,5.32517,5.32875,5.32854,167,2,1,1,409.0,-0.586,0.325,-0.051,-0.136,0.017,-0.046,0.108,-0.01,0.004,-0.055,-0.009,0.019,0,0.65243,-0.06451,1.89817,-0.18766,1.8711,-0.18449,1.96724,-0.17687,0.50232,-0.07634,0.23069,0,1,-0.14555333333333334,-0.126605,0.018948333333333345,-1.9521399999999995,0.1116,0.11358,0.159,5976.49351792,-18967.31809677,2973.875116064,-2984.02600901
2rbv05.log,-0.26149,-0.23736,-0.23141,-0.22235,-0.21553,-0.21199,-0.20413,-0.17854,-0.17553,-0.16031,-0.06612,-0.06481,-0.01844,0.00646,0.01581,0.02361,0.02435,0.03364,0.04699,0.04709,19898.4005,-0.0,1.1553,-1.7448,3.3771,3.9729,-3.6335,-9.1843,12.8179,-1.7143,3.3577,-0.6766,14.0176,-31.2586,79.6657,-6.9252,-33.5689,10.995,22.1028,-21.1406,-6.5616,6.7784,7.07064,5.45064,5.44639,5.43212,5.44714,167,2,1,1,409.0,-0.586,0.325,-0.051,-0.136,0.017,-0.046,0.108,-0.01,0.004,-0.055,-0.009,0.019,0,0.96298,-0.30505,0.95956,-0.28183,0.95089,-0.27015,0.96354,-0.28695,0.97616,-0.31747,0.88012,0,5,-0.2856766666666667,-0.30221,-0.01653333333333329,-0.93373,0.09419000000000001,0.11071999999999999,0.1601,5976.49351792,-18967.42362792,2974.917097436,-2984.01158966
2rbv12.log,-0.3929,-0.37621,-0.37324,-0.35385,-0.3404,-0.33507,-0.32594,-0.31983,-0.30016,-0.28945,-0.19509,-0.17808,-0.17772,-0.14565,-0.12209,-0.10324,-0.09016,-0.07744,-0.07443,-0.06444,19802.1921,1.0,1.1865,-1.5882,3.8127,4.2974,7.7387,0.6139,-8.3525,-0.2026,3.5446,-0.0188,2.4064,-16.6651,126.9243,3.7277,-5.2147,-3.862,15.6622,-24.7463,-17.9673,20.7449,7.44132,5.37406,5.34422,5.35457,5.34416,167,2,1,1,409.0,-0.586,0.325,-0.051,-0.136,0.017,-0.046,0.108,-0.01,0.004,-0.055,-0.009,0.019,0,0.44874,-0.2945,0.97429,-0.427,0.96527,-0.42167,0.97181,-0.37781,0.38878,-0.32132,0.523,1,2,-0.38105666666666665,-0.349565,0.03149166666666664,-1.0277100000000001,0.09435999999999997,0.12208,0.14211000000000001,5976.49351792,-18929.65485144,2973.485518916,-2983.83601113
2rbv16.log,-0.37657,-0.37561,-0.35056,-0.34154,-0.33802,-0.32861,-0.32572,-0.3247,-0.29864,-0.29013,-0.17996,-0.17945,-0.12334,-0.09934,-0.09141,-0.07863,-0.07563,-0.06144,-0.05995,-0.05597,19803.2021,1.0,1.1032,-1.4754,3.4215,3.8859,8.9796,1.8599,-10.8395,-2.7139,3.8299,-0.0189,-1.2386,-15.0598,122.6597,2.6254,-2.5269,-5.4733,16.0595,-23.8485,-18.7396,22.0772,6.77379,5.48514,5.46258,5.46881,5.46157,167,2,1,1,409.0,-0.586,0.325,-0.051,-0.136,0.017,-0.046,0.108,-0.01,0.004,-0.055,-0.009,0.019,0,0.9594,-0.52603,0.95302,-0.51069,0.94474,-0.50443,0.95405,-0.5029,0.96897,-0.54016,1.1494,1,6,-0.5137166666666667,-0.52153,-0.007813333333333339,-0.93414,0.11016999999999999,0.11919000000000002,0.20135999999999998,5976.49351792,-18929.50133461,2974.54293983,-2983.8359218
2rbw01.log,-0.24335,-0.23658,-0.23183,-0.22449,-0.2182,-0.1906,-0.18244,-0.17753,-0.17628,-0.1749,-0.06364,-0.06281,-0.01871,0.00722,0.01243,0.01589,0.02416,0.03049,0.03718,0.04677,19903.6073,0.0,1.2054,-1.8031,3.4029,4.0354,-3.89,-9.6186,13.5086,-2.3138,3.9116,-0.219,16.4938,-33.1626,81.0426,-7.2957,-34.4332,11.4899,22.3572,-21.2684,-7.1998,7.8084,7.73873,5.35097,5.32762,5.32854,5.32698,168,2,1,1,411.0,-0.688,0.288,-0.017,-0.161,0.023,-0.083,0.113,-0.005,0.038,0.006,-0.018,0.034,0,0.65036,-0.06435,1.9007,-0.18786,1.87166,-0.18452,1.96731,-0.1769,0.49923,-0.07616,0.23268,0,1,-0.14557666666666666,-0.12653,0.019046666666666656,-1.9561800000000003,0.11126,0.11346999999999999,0.15882,5974.798712377,-18963.92505019,2973.872413297,-2984.02547638
2rbw12.log,-0.39312,-0.37612,-0.37318,-0.35414,-0.34058,-0.33526,-0.3256,-0.31988,-0.30026,-0.28948,-0.19509,-0.17814,-0.17781,-0.14621,-0.12218,-0.10351,-0.08984,-0.07751,-0.07393,-0.06477,19810.0228,1.0,1.1738,-1.6206,3.875,4.3612,7.6901,0.4939,-8.184,-0.3293,4.2662,0.4355,1.8668,-17.791,130.5233,2.4438,-5.9449,-4.079,16.4452,-23.8895,-18.2252,23.4051,7.43851,5.37513,5.34553,5.35411,5.34244,168,2,1,1,411.0,-0.688,0.288,-0.017,-0.161,0.023,-0.083,0.113,-0.005,0.038,0.006,-0.018,0.034,0,0.44833,-0.29456,0.97302,-0.42607,0.96339,-0.4214,0.97241,-0.37835,0.39051,-0.32177,0.52575,1,2,-0.3806766666666667,-0.35006000000000004,0.03061666666666668,-1.02182,0.09439,0.12212000000000003,0.14207,5974.798712377,-18926.26543836,2973.484414347,-2983.83568351
2rbw16.log,-0.37645,-0.37561,-0.35104,-0.34185,-0.33845,-0.32976,-0.32493,-0.32422,-0.29842,-0.29012,-0.17999,-0.17949,-0.1234,-0.09997,-0.09103,-0.07867,-0.07499,-0.062,-0.06018,-0.05594,19811.063,1.0,1.0845,-1.5297,3.5069,3.9768,8.9293,1.6426,-10.5719,-2.7894,4.5273,0.4277,-1.8124,-16.4176,126.4538,1.491,-3.4559,-5.8286,16.7696,-23.0544,-19.1106,24.8217,6.77348,5.48636,5.46014,5.46768,5.46214,168,2,1,1,411.0,-0.688,0.288,-0.017,-0.161,0.023,-0.083,0.113,-0.005,0.038,0.006,-0.018,0.034,0,0.95927,-0.52607,0.95286,-0.5105,0.94444,-0.5042,0.95406,-0.5024,0.96876,-0.54004,1.14949,1,6,-0.51359,-0.52122,-0.007630000000000026,-0.9337499999999996,0.11012999999999998,0.11893000000000001,0.20082,5974.798712377,-18926.0997051,2974.535597308,-2983.8360258
2rbx01.log,-0.24317,-0.2364,-0.23182,-0.22454,-0.21823,-0.19071,-0.18212,-0.1776,-0.17631,-0.17504,-0.06358,-0.06278,-0.01871,0.00714,0.01222,0.01625,0.0242,0.03077,0.03708,0.04708,19906.6895,-0.0,1.1318,-1.8275,3.3205,3.9555,-4.1044,-9.5383,13.6428,-2.372,3.2486,-0.6024,13.962,-32.6655,80.2567,-6.1797,-34.9052,10.0117,20.849,-22.0792,-7.0287,6.7481,7.73983,5.3516,5.32745,5.32796,5.32665,169,2,1,1,407.0,-0.604,0.383,-0.004,-0.19,0.018,-0.065,0.122,-0.003,0.022,-0.009,-0.029,0.026,0,0.65514,-0.0647,1.89821,-0.18762,1.87131,-0.18446,1.9646,-0.17656,0.50228,-0.07638,0.23168,0,1,-0.14559333333333332,-0.12647,0.019123333333333326,-1.9577800000000005,0.11146,0.11352999999999999,0.15889,5975.682944451,-18965.69675516,2973.872649275,-2984.02576595
2rbx05.log,-0.26137,-0.2373,-0.23119,-0.22234,-0.21535,-0.21179,-0.20361,-0.17897,-0.17556,-0.15987,-0.06622,-0.06481,-0.01857,0.00664,0.01602,0.02369,0.02439,0.03351,0.047,0.04722,19909.2798,-0.0,1.088,-1.7876,3.3266,3.9301,-3.7823,-9.1183,12.9006,-1.7341,3.3765,-0.5832,12.8622,-31.2194,81.1653,-6.5784,-34.1261,10.3002,20.743,-21.6005,-6.397,6.5527,7.07199,5.45069,5.4459,5.43171,5.44817,169,2,1,1,407.0,-0.604,0.383,-0.004,-0.19,0.018,-0.065,0.122,-0.003,0.022,-0.009,-0.029,0.026,0,0.96283,-0.30442,0.95969,-0.28101,0.95095,-0.26975,0.96355,-0.28657,0.97602,-0.31682,0.87876,0,5,-0.28506000000000004,-0.301695,-0.016634999999999955,-0.9339000000000002,0.09365000000000001,0.11074999999999999,0.1604,5975.682944451,-18965.81883649,2974.914764371,-2984.01131836
2rbx12.log,-0.39303,-0.37606,-0.3732,-0.35366,-0.3405,-0.33517,-0.32562,-0.31986,-0.30004,-0.28944,-0.19496,-0.17808,-0.17774,-0.1461,-0.1222,-0.10289,-0.09,-0.07737,-0.07468,-0.06423,19813.0246,1.0,1.1002,-1.6308,3.7529,4.2373,7.6905,0.515,-8.2054,-0.3433,3.6015,0.0269,2.752,-17.3287,128.9111,2.8336,-4.953,-5.4401,13.9254,-24.9542,-18.5368,21.3043,7.43855,5.37579,5.34698,5.35437,5.34296,169,2,1,1,407.0,-0.604,0.383,-0.004,-0.19,0.018,-0.065,0.122,-0.003,0.022,-0.009,-0.029,0.026,0,0.45132,-0.29537,0.97428,-0.4279,0.9623,-0.41995,0.96989,-0.37812,0.38947,-0.32175,0.52574,1,2,-0.3810733333333334,-0.349935,0.03113833333333338,-1.02854,0.09447999999999998,0.12195999999999999,0.14211999999999997,5975.682944451,-18928.03052224,2973.483649409,-2983.83570094
2rbx16.log,-0.37655,-0.3755,-0.35035,-0.34155,-0.33819,-0.32929,-0.32557,-0.32414,-0.2986,-0.29015,-0.18001,-0.17947,-0.12348,-0.0989,-0.09127,-0.07859,-0.076,-0.06116,-0.05978,-0.05574,19814.0284,1.0,1.0088,-1.5155,3.3418,3.8055,8.8458,1.864,-10.7099,-2.8043,3.9113,0.0142,-0.8479,-15.6176,124.3498,1.6284,-2.2159,-7.1238,14.3744,-24.0441,-19.378,22.7017,6.77404,5.48494,5.46212,5.46868,5.46276,169,2,1,1,407.0,-0.604,0.383,-0.004,-0.19,0.018,-0.065,0.122,-0.003,0.022,-0.009,-0.029,0.026,0,0.95929,-0.52593,0.95317,-0.51073,0.94483,-0.50447,0.95411,-0.50313,0.96888,-0.54008,1.14901,1,6,-0.51371,-0.521605,-0.007894999999999985,-0.9342999999999999,0.11014000000000002,0.11912999999999999,0.20065999999999998,5975.682944451,-18927.88468999,2974.539490165,-2983.8356849
