file_name,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,orbital_distortion_type,dx2y2_dz2_diff,dz2_dxy_diff,dxy_dxz_dyz_diff,eg_t2g_diff,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
4eic01.log,-0.17824,-0.17658,-0.17497,-0.06479,-0.06405,-0.01961,21547.505,-0.0,-0.6741,1.3602,3.7591,4.054,-8.468,-4.0584,12.5264,-1.2966,0.2548,7.6331,-24.0956,45.4144,131.9532,7.0317,28.0666,-8.9302,-10.1786,23.7806,11.2213,1.8234,8.05605,5.31057,5.31356,5.31577,5.31279,283,0,1,2,365.0,0.246,-0.683,0.004,-0.036,0.011,-0.025,-0.263,0.027,-0.001,0.002,-0.007,-0.01,0,0.69651,-0.083,1.84991,-0.18281,1.87924,-0.18703,1.94699,-0.17429,0.678,-0.10843,-0.09303,0,1,-0.15094666666666667,-0.14135999999999999,0.009586666666666688,-1.8006699999999998,0.11017999999999999,0.11252999999999999,0.15863000000000002,2.0,-0.06586,-0.025429999999999994,0.10192,0.009586666666666688,7163.840909654,-22383.97189151,3413.660496406,-3424.85397393
4eid01.log,-0.17768,-0.17652,-0.1744,-0.06531,-0.06416,-0.01976,21578.7802,-0.0,-0.6625,1.4751,3.9397,4.2586,-8.6904,-3.9318,12.6222,-1.1228,-0.203,7.5837,-17.1718,45.5805,132.1922,4.9677,31.3716,-5.4747,-11.0472,24.3595,12.3766,2.7544,8.02969,5.31946,5.31649,5.31506,5.31672,284,0,1,2,380.0,0.16,-0.822,-0.001,0.044,0.001,-0.045,-0.251,0.033,0.014,-0.046,-0.006,-0.006,0,0.6903,-0.08083,1.84404,-0.18172,1.87947,-0.18644,1.94846,-0.17402,0.67459,-0.10639,-0.06647,0,1,-0.14966333333333334,-0.140205,0.009458333333333346,-1.7907599999999997,0.10908999999999999,0.11236000000000002,0.15792,2.0,-0.06763000000000001,-0.02556,0.10325,0.009458333333333346,7157.952128726,-22372.20206616,3413.654900027,-3424.85165734
4f6801.log,-0.21171,-0.18942,-0.18418,-0.10226,-0.07146,-0.07097,20261.7675,-0.0,0.7283,1.7267,7.8587,8.0791,2.2926,1.7737,-4.0662,3.6195,2.5232,-0.471,-21.4867,19.6201,176.1239,-1.3286,23.1787,-15.6428,21.0907,28.3134,-6.9082,15.9623,7.71524,5.32713,5.32628,5.32233,5.31731,285,3,1,3,521.0,0.056,0.13,-0.137,-0.292,0.015,0.074,-0.05,-0.007,-0.103,-0.006,-0.023,0.041,0,1.3374,-0.17803,1.86819,-0.24308,1.41159,-0.20798,1.38473,-0.18232,0.77574,-0.16753,0.25163,0,1,-0.20969666666666664,-0.174925,0.034771666666666645,-2.4567099999999993,0.08192,0.11796000000000001,0.14074,2.0,-0.014789999999999998,0.010499999999999982,0.047500000000000014,0.034771666666666645,6196.964294804,-19580.44217281,3047.222332431,-3057.87937239
4f6d01.log,-0.21199,-0.18999,-0.18456,-0.1022,-0.07256,-0.07078,20231.2457,-0.0,0.0279,2.2434,7.5218,7.8492,2.7243,2.0508,-4.775,4.389,4.1512,-0.3446,-13.3742,16.6959,167.2506,3.1517,17.365,-25.7131,4.9779,40.7274,1.1562,10.8333,7.69993,5.32864,5.32536,5.32171,5.32117,286,3,1,3,522.0,-0.071,-0.176,-0.125,-0.272,0.016,0.084,0.053,0.0,-0.107,-0.001,-0.047,0.048,0,1.42974,-0.18831,1.4745,-0.21449,1.77676,-0.2374,1.2955,-0.1762,0.7884,-0.17067,0.26602,0,1,-0.2134,-0.173435,0.039965,-2.5970999999999993,0.08236,0.11742999999999999,0.14121,3.0,-0.005530000000000007,0.017640000000000017,0.037635,0.039965,6198.770135458,-19584.02360545,3047.234937514,-3057.88017149
4f6i01.log,-0.21165,-0.18969,-0.18437,-0.10241,-0.07232,-0.07048,20236.5748,0.0,0.0434,2.1592,7.6822,7.98,2.5586,1.6622,-4.2207,4.2459,3.7786,-0.4437,-10.5463,16.6405,170.6485,3.4212,17.8768,-24.385,4.6332,39.1643,0.5844,12.5454,7.70785,5.32745,5.32316,5.32193,5.32156,287,3,1,3,554.0,-0.065,-0.08,-0.085,-0.248,0.004,0.088,0.001,-0.004,-0.126,-0.03,-0.013,0.049,0,1.36966,-0.18174,1.39785,-0.20844,1.85785,-0.24218,1.35751,-0.18072,0.78822,-0.16976,0.25828,0,1,-0.21078666666666668,-0.17524,0.03554666666666667,-2.4796300000000007,0.08196,0.11737,0.14117000000000002,3.0,-0.010959999999999998,0.011980000000000018,0.04357,0.03554666666666667,6198.594053236,-19583.69083573,3047.23117757,-3057.87966807
4faa01.log,-0.17132,-0.16713,-0.16357,-0.06092,-0.05809,-0.01546,22493.2651,0.0,1.8128,-0.3273,-0.2335,1.8569,-8.8749,-20.4676,29.3425,-0.7887,4.6611,-2.0583,40.1602,-17.9537,6.1249,35.8362,12.2451,3.7319,22.846,-6.2843,-2.3082,-11.3387,7.88392,5.30861,5.32139,5.31012,5.31888,288,2,1,0,365.0,-0.709,0.788,0.059,-0.206,0.043,0.076,0.047,-0.192,0.308,-0.068,0.061,0.016,0,0.66234,-0.06768,1.87506,-0.17209,1.84072,-0.16785,1.96283,-0.17106,0.63129,-0.07256,0.0792,0,1,-0.13587333333333332,-0.12181,0.014063333333333317,-1.7839999999999998,0.10264999999999999,0.10904,0.15586,2.0,-0.09849999999999999,-0.0048799999999999955,0.10229,0.014063333333333317,7156.260098883,-21765.29929083,3161.895369412,-3173.05984411
4fdq01.log,-0.17611,-0.17538,-0.17297,-0.06164,-0.06089,-0.0161,19642.9688,-0.0,-0.8717,1.7431,3.7904,4.2621,-5.3251,-8.0192,13.3442,-2.7046,0.2588,0.2823,-11.2605,22.5843,105.8,-2.5618,20.2622,0.9335,-15.2702,28.6413,-4.476,-6.6356,7.72912,5.35491,5.32732,5.32801,5.33055,289,2,1,1,428.0,-0.755,0.232,0.167,-0.194,0.044,-0.074,0.193,0.042,0.099,0.029,0.004,-0.005,0,1.03462,-0.09686,1.89576,-0.18628,1.8716,-0.18429,1.57705,-0.14369,0.49812,-0.07506,0.2427,0,1,-0.15581,-0.109375,0.046435000000000004,-2.7268100000000004,0.11133000000000001,0.11449000000000001,0.16000999999999999,2.0,-0.06863000000000001,0.0218,0.088425,0.046435000000000004,5983.142423236,-18980.86530114,2973.872590229,-2984.02055201
4fef01.log,-0.17659,-0.17516,-0.17349,-0.06152,-0.06076,-0.01605,19612.6166,-0.0,-0.7662,1.3257,3.4131,3.7408,-5.147,-8.7201,13.8671,-3.2602,0.1523,0.2299,-11.5264,22.8678,100.9127,-0.5232,20.3458,-2.8557,-16.009,23.7758,-3.021,-5.4773,7.73818,5.34009,5.32528,5.33825,5.32814,290,2,1,1,441.0,-0.739,0.298,0.157,-0.118,0.042,-0.087,0.208,-0.0,0.052,0.096,0.043,0.059,0,1.04746,-0.09705,1.88983,-0.18567,1.87448,-0.18424,1.57238,-0.1422,0.50339,-0.07583,0.23286,0,1,-0.1556533333333333,-0.109015,0.04663833333333331,-2.7359999999999998,0.11197000000000001,0.1144,0.16054,2.0,-0.06637,0.021220000000000003,0.08790499999999998,0.04663833333333331,5987.641706687,-18989.89406101,2973.876065241,-2984.0207372
4fia01.log,-0.18933,-0.1864,-0.18271,-0.072,-0.07098,-0.02482,18245.9543,0.0,-1.0882,-0.9543,-0.021,1.4475,1.9353,2.0882,-4.0234,2.3773,-4.7418,2.0367,-6.71,-40.4961,-26.4338,9.2163,-28.5363,3.4017,-16.6749,-5.9967,2.5613,1.965,7.90216,5.34185,5.33011,5.36049,5.31927,291,2,0,1,399.0,-0.249,-0.114,0.17,-0.108,0.003,-0.115,0.051,-0.01,0.055,0.011,0.02,-0.014,0,0.68323,-0.08392,1.89366,-0.20278,1.8942,-0.20249,1.93628,-0.18645,0.53833,-0.10798,0.06634,0,1,-0.1630633333333333,-0.147215,0.015848333333333298,-1.99648,0.11071000000000002,0.11542000000000001,0.16451,2.0,-0.07847,-0.024060000000000012,0.11871500000000001,0.015848333333333298,5420.199437289,-18276.09875692,3147.463911167,-3157.16738427
4fwx01.log,-0.17815,-0.17664,-0.17448,-0.06465,-0.06277,-0.01869,20051.616,-0.0,2.2088,-0.3328,3.7526,4.3671,-1.7891,-10.9327,12.7218,-1.2155,3.6687,-2.5097,36.6957,-6.8568,100.2244,32.9429,2.2291,24.06,38.4668,-8.6376,-25.2861,-5.2616,7.71777,5.34904,5.32127,5.34818,5.33192,292,3,1,1,509.0,0.195,0.053,-0.218,-0.364,0.001,0.229,-0.039,-0.038,0.14,-0.087,0.139,0.031,0,0.68484,-0.06812,1.88348,-0.18663,1.84994,-0.18256,1.9297,-0.1754,0.52367,-0.07752,0.2534,0,1,-0.14576999999999998,-0.12646000000000002,0.019309999999999966,-1.96489,0.10983,0.11386999999999999,0.15946,2.0,-0.09788,-0.009400000000000006,0.11647500000000001,0.019309999999999966,5959.744084957,-18933.75557041,2973.847647145,-2984.02134771
4fwy01.log,-0.17863,-0.17686,-0.1748,-0.0646,-0.0626,-0.018,20016.9147,0.0,2.1288,-0.7378,3.7719,4.3935,-2.4524,-9.9574,12.4098,-2.8863,6.4846,-2.6971,43.4826,-16.2891,94.2391,29.7702,3.9486,9.2805,33.2841,-17.0322,-13.5211,-2.2274,7.71711,5.34731,5.3186,5.3529,5.33382,293,3,1,1,522.0,0.148,0.228,-0.183,-0.392,-0.014,0.289,-0.025,-0.025,0.177,0.034,0.083,-0.044,0,0.68353,-0.06825,1.86081,-0.1849,1.81076,-0.17948,1.94728,-0.17673,0.57194,-0.08172,0.25409,0,1,-0.14420999999999998,-0.129225,0.01498499999999997,-1.8358800000000004,0.1102,0.11425999999999999,0.16063000000000002,2.0,-0.09501,-0.013469999999999996,0.11394000000000001,0.01498499999999997,5964.214989904,-18942.66203564,2973.857634163,-2984.02126661
4fwz01.log,-0.17658,-0.17526,-0.17282,-0.06347,-0.06159,-0.0178,19846.2113,-0.0,-1.0707,1.4953,3.6528,4.0897,-11.4282,-2.2865,13.7147,-3.7561,-2.6203,0.9518,-36.2299,25.8512,104.4556,3.5898,14.122,-14.8648,-17.8869,30.6247,12.443,-22.4775,7.73338,5.33882,5.31657,5.36206,5.32486,294,3,1,1,531.0,0.469,-0.229,-0.112,-0.031,0.014,0.227,-0.017,0.091,-0.003,-0.011,-0.052,0.031,0,1.9372,-0.17467,1.87181,-0.1837,1.89835,-0.18739,0.67823,-0.06706,0.49524,-0.07489,0.23824,0,1,-0.18192,-0.070975,0.110945,-4.5338899999999995,0.10935,0.11367,0.15877999999999998,1.0,0.007830000000000004,0.09978,0.010875000000000024,0.110945,5973.880424766,-18962.25286798,2973.870977566,-2984.01373706
4g0501.log,-0.17603,-0.17559,-0.17293,-0.06191,-0.06145,-0.01633,19660.6624,0.0,1.1246,-1.7037,3.9703,4.4643,-4.3708,-8.3026,12.6735,-3.1599,-0.0408,-1.4812,16.2961,-22.9108,100.7858,1.0724,-20.1216,1.2299,19.2625,-27.3175,-2.9285,-8.2436,7.7161,5.35988,5.32492,5.33267,5.33651,295,2,1,1,447.0,-0.771,0.204,0.129,-0.362,0.01,-0.008,0.195,-0.014,0.125,-0.181,0.022,0.028,0,0.81741,-0.07793,1.8988,-0.18592,1.86622,-0.18276,1.78793,-0.16254,0.49811,-0.074,0.2552,0,1,-0.14887000000000003,-0.11826999999999999,0.030600000000000044,-2.2963900000000006,0.11102000000000001,0.11413999999999999,0.15969999999999998,2.0,-0.08854,0.003930000000000003,0.10641,0.030600000000000044,5980.582733405,-18975.75468345,2973.857682223,-2984.01868697
4g4601.log,-0.18871,-0.18752,-0.18275,-0.07054,-0.07007,-0.02465,18285.7702,0.0,-1.286,-1.9314,0.0402,2.3208,1.47,2.6567,-4.1267,-0.4123,-2.5439,-3.394,-34.3939,-33.9724,-18.026,10.4424,-12.9866,5.2204,-14.7954,-25.6526,-6.4893,-3.1633,7.90881,5.33369,5.3505,5.32602,5.33725,296,2,0,1,444.0,-0.664,-0.614,0.025,-0.165,-0.013,-0.122,0.089,-0.014,0.017,0.01,0.025,-0.006,0,1.07324,-0.1153,1.89473,-0.20241,1.88918,-0.20312,1.55513,-0.15517,0.5368,-0.1079,0.06113,0,1,-0.17361000000000001,-0.131535,0.042075,-2.7652200000000007,0.11220999999999999,0.11745,0.16405999999999998,2.0,-0.047270000000000006,0.007400000000000004,0.087465,0.042075,5416.665620956,-18269.06801552,3147.470291515,-3157.18756671
4g7001.log,-0.17075,-0.16771,-0.16424,-0.05995,-0.05836,-0.01431,22375.6919,-0.0,-1.7445,-0.229,-0.3634,1.7966,-9.3407,-21.3088,30.6495,0.6437,4.9946,-0.4903,-45.0685,-23.8541,8.5634,-34.44,11.8325,-6.8894,-20.0309,-1.6012,-2.5271,-3.7469,7.93003,5.30501,5.30326,5.30254,5.29919,297,2,1,0,345.0,-0.9,0.756,0.2,-0.072,0.003,-0.065,-0.142,-0.099,0.095,-0.005,0.101,-0.069,0,0.7111,-0.07468,1.87834,-0.17532,1.82519,-0.16952,1.94081,-0.169,0.64471,-0.0778,0.03416,0,1,-0.13984,-0.12340000000000001,0.016439999999999982,-1.82911,0.10429,0.10935,0.15644000000000002,2.0,-0.09120000000000002,-0.0031199999999999978,0.09774000000000002,0.016439999999999982,7172.719488417,-21798.15582013,3161.93957265,-3173.05618586
4g7101.log,-0.16885,-0.16696,-0.16317,-0.06154,-0.05813,-0.0178,22242.937,0.0,1.4529,0.1683,-0.0299,1.4629,-9.7675,-10.9382,20.7057,0.3681,15.3535,-16.5161,42.9862,-5.0476,18.5937,24.0282,-1.4243,-9.4093,17.1819,9.1965,9.4444,-4.7519,7.88646,5.31284,5.31634,5.31305,5.31942,298,2,1,0,356.0,-0.816,0.597,-0.033,-0.003,0.021,-0.186,0.155,0.029,0.108,-0.03,0.05,0.015,0,1.44017,-0.13065,1.71821,-0.15742,1.47543,-0.13731,1.31505,-0.12052,1.02429,-0.10387,0.07563,0,1,-0.14179333333333333,-0.112195,0.029598333333333324,-2.2944700000000005,0.10163000000000001,0.10883,0.15105,3.0,-0.016649999999999998,0.026779999999999984,0.016715000000000008,0.029598333333333324,7182.265206578,-21817.50287764,3161.88910019,-3173.048235
4g7l01.log,-0.19679,-0.18345,-0.1798,-0.11084,-0.07318,-0.07161,20569.1536,0.0,0.3034,1.4812,7.0081,7.1694,4.5637,0.0265,-4.5902,3.0514,3.0899,-0.3152,6.1429,12.5512,153.3535,3.2603,39.5932,0.6185,6.0216,21.5789,-22.9837,2.7509,7.77998,5.3536,5.33531,5.3327,5.33041,299,2,1,3,589.0,-0.29,-0.244,-0.115,-0.189,0.067,-0.061,-0.115,-0.07,0.028,0.113,0.014,0.07,0,0.91578,-0.133,1.58664,-0.20499,1.87993,-0.22843,1.76468,-0.20414,0.71099,-0.14154,0.18384,0,1,-0.18880666666666668,-0.17284,0.015966666666666685,-1.9066799999999997,0.06896,0.11027,0.12518,2.0,-0.06259999999999999,-0.008539999999999992,0.08371,0.015966666666666685,6160.598726374,-19505.96951421,3045.097552415,-3057.7415894
4g7q01.log,-0.17169,-0.16755,-0.16416,-0.05975,-0.05751,-0.01497,22474.9946,-0.0,-1.6796,-0.1074,-0.2482,1.7012,-9.5391,-21.1387,30.6778,0.5759,5.6861,-1.3098,-41.6908,-16.1499,0.8797,-31.6088,10.177,6.8127,-21.306,2.4617,-8.5268,3.8166,7.91723,5.30438,5.31142,5.30698,5.2963,300,2,1,0,347.0,-0.772,0.754,0.216,-0.169,0.029,0.202,0.052,-0.16,0.251,-0.08,0.018,-0.021,0,0.68451,-0.07158,1.86552,-0.17354,1.82896,-0.16951,1.96386,-0.17055,0.64987,-0.07707,0.04737,0,1,-0.13821,-0.12381,0.014399999999999996,-1.76526,0.10441,0.11004,0.15672,2.0,-0.09348000000000001,-0.005489999999999995,0.09994499999999998,0.014399999999999996,7162.616834734,-21777.99707452,3161.928888221,-3173.06588006
4g8u01.log,-0.21066,-0.19051,-0.18469,-0.102,-0.07323,-0.07164,20399.1468,-0.0,0.0361,-1.9962,7.9092,8.1573,5.1748,-0.6683,-4.5065,1.0166,-2.6557,1.036,3.037,-25.1038,177.3862,-4.4554,-28.1138,-14.5705,-6.2925,-27.5088,-21.339,4.0685,7.71712,5.33046,5.32683,5.31485,5.32195,301,2,1,3,586.0,-0.248,-0.249,-0.025,-0.257,-0.064,-0.043,-0.101,-0.076,0.17,-0.002,-0.012,0.04,0,0.92382,-0.14267,1.40016,-0.20843,1.84204,-0.24202,1.81105,-0.22295,0.80336,-0.17221,0.24966,0,1,-0.19770666666666667,-0.19758,0.00012666666666666382,-1.5516099999999997,0.08269,0.11728000000000001,0.13901999999999998,2.0,-0.05074000000000001,-0.02954000000000001,0.08255500000000002,0.00012666666666666382,6186.809605567,-19559.82553483,3047.119485972,-3057.87383212
4h0701.log,-0.17835,-0.17664,-0.17575,-0.06351,-0.06276,-0.01836,20038.0196,-0.0,-1.0014,-1.4736,3.1406,3.6108,-4.2698,-9.4376,13.7074,1.9131,-4.8305,0.7526,-19.3292,-32.9106,93.7625,5.9375,-31.2019,-0.6613,-22.4739,-21.3937,-6.4968,8.1341,7.73086,5.33611,5.32564,5.34778,5.3265,303,3,1,1,465.0,0.096,0.006,-0.232,-0.176,-0.012,0.188,0.079,-0.068,-0.035,-0.003,-0.002,0.015,0,0.652,-0.06459,1.89279,-0.18737,1.86431,-0.18476,1.9673,-0.1769,0.50932,-0.07707,0.24069,0,1,-0.14557333333333333,-0.12698500000000001,0.018588333333333318,-1.9324799999999995,0.11223999999999999,0.11388,0.15999000000000002,2.0,-0.09983,-0.012480000000000005,0.12147500000000001,0.018588333333333318,5964.097961987,-18942.50651855,2973.864510244,-2984.02595989
4h0b01.log,-0.21188,-0.18978,-0.1842,-0.10225,-0.07253,-0.07115,20454.0583,-0.0,-2.3256,-1.3014,7.6051,8.0585,6.1059,-2.4054,-3.7005,0.7956,-3.2258,0.9688,-42.8989,-31.1699,177.937,-2.8987,-0.9267,13.7676,-41.0125,-22.3376,-38.9672,19.3179,7.70282,5.33446,5.31429,5.33333,5.32413,304,3,1,3,499.0,0.11,-0.097,-0.235,-0.171,-0.009,0.208,0.064,-0.056,-0.017,0.015,0.019,0.006,0,1.92424,-0.23253,1.55961,-0.2204,1.71014,-0.23161,0.79669,-0.12955,0.77932,-0.16883,0.26381,0,1,-0.22818000000000002,-0.14919,0.07899000000000003,-3.6179799999999993,0.08195000000000001,0.11725000000000001,0.14073000000000002,3.0,0.03928000000000001,0.06369999999999998,-0.006524999999999975,0.07899000000000003,6182.69620869,-19551.81560228,3047.210159707,-3057.87564053
4hhs01.log,-0.19469,-0.19065,-0.18193,-0.06987,-0.06819,-0.04156,17911.5289,-0.0,-0.9944,1.2395,3.752,4.0746,1.487,1.6043,-3.0914,-0.487,-3.2754,1.7469,1.5016,31.8172,101.6236,-3.7365,17.1,13.458,-20.7431,12.5588,-1.1742,10.7359,7.38348,5.39929,5.37772,5.38444,5.37367,305,2,1,1,478.0,-0.536,0.362,-0.031,-0.212,-0.012,-0.173,-0.094,0.007,-0.046,-0.05,-0.035,0.077,0,1.39535,-0.13803,1.9073,-0.21165,1.91077,-0.212,1.20963,-0.11965,0.28029,-0.07111,0.60433,0,1,-0.18722666666666665,-0.09538,0.09184666666666665,-3.7235000000000005,0.11206,0.12245999999999999,0.15313,3.0,-0.04854,0.06692000000000001,0.07379499999999997,0.09184666666666665,4823.183501055,-16222.48586836,2786.083339261,-2794.90061694
4ict01.log,-0.18923,-0.18776,-0.18371,-0.07115,-0.07049,-0.02501,18290.5028,-0.0,-1.6673,-1.1034,-0.1636,2.006,2.838,2.3941,-5.2321,2.1593,-3.8923,1.7284,-22.066,-36.6302,-21.8985,9.9352,-25.5279,2.1865,-19.2045,-9.7198,-3.2163,-4.455,7.90096,5.36537,5.32034,5.33916,5.32696,306,2,0,1,463.0,-0.495,-0.669,0.009,-0.22,-0.032,-0.117,-0.002,0.006,0.025,-0.069,0.011,-0.011,0,0.74051,-0.08872,1.90194,-0.20499,1.88999,-0.20275,1.88212,-0.18179,0.53171,-0.10808,0.06864,0,1,-0.16548666666666667,-0.144935,0.020551666666666663,-2.1186100000000003,0.11256000000000001,0.11727000000000001,0.16422,2.0,-0.07371000000000001,-0.019360000000000002,0.11515,0.020551666666666663,5418.17276391,-18271.92055014,3147.464772562,-3157.19332204
4ips01.log,-0.18897,-0.18745,-0.18385,-0.071,-0.07028,-0.02458,18296.7639,-0.0,-1.4445,-0.9619,-0.227,1.7503,2.2523,3.298,-5.5503,-0.535,-4.3394,1.1213,-12.6947,-35.5843,-20.6858,10.2005,-28.1713,4.9883,-18.2061,-10.1587,-4.9252,0.1949,7.90207,5.33066,5.35183,5.32512,5.33471,307,2,0,1,451.0,-0.664,-0.551,-0.034,-0.029,0.008,-0.101,0.077,0.008,-0.03,-0.012,0.029,-0.012,0,0.67171,-0.08391,1.89231,-0.20319,1.88397,-0.202,1.95149,-0.18812,0.54209,-0.10892,0.0656,0,1,-0.16303333333333334,-0.14852,0.014513333333333323,-1.9544100000000002,0.11285000000000002,0.11717000000000001,0.16439,2.0,-0.0792,-0.025010000000000004,0.11868500000000003,0.014513333333333323,5417.26102539,-18270.10053755,3147.469821945,-3157.19305702
4iq901.log,-0.18894,-0.18745,-0.18381,-0.07077,-0.07,-0.02432,18300.2843,-0.0,-1.4566,-0.9576,-0.3321,1.7745,1.8814,3.1607,-5.0421,-0.4945,-4.2509,0.9681,-14.9641,-36.4539,-23.9554,10.3601,-27.6367,5.1737,-17.9795,-9.9342,-6.0764,-0.8055,7.90194,5.33192,5.3507,5.32555,5.33275,308,2,0,1,464.0,-0.562,-0.51,0.022,-0.079,-0.008,-0.089,0.06,0.025,-0.04,-0.065,0.018,-0.012,0,0.68853,-0.08375,1.89327,-0.20338,1.88757,-0.2026,1.93804,-0.18507,0.53953,-0.10831,0.0681,0,1,-0.16324333333333332,-0.14669000000000001,0.01655333333333331,-1.9917999999999996,0.11304,0.11745,0.16462,2.0,-0.07676000000000001,-0.02456,0.11924,0.01655333333333331,5417.571955469,-18270.73947449,3147.471196773,-3157.19610951
4jcg01.log,-0.17839,-0.1776,-0.17525,-0.06486,-0.06414,-0.01903,21578.9212,0.0,0.1856,-2.5603,3.3331,4.207,-8.9788,-2.1847,11.1635,-1.9185,6.0634,-4.3195,20.789,-41.7251,121.2671,-1.3088,-27.4671,-4.0743,13.9826,-40.9139,4.1857,4.8715,8.08436,5.30919,5.31378,5.31694,5.30328,309,0,1,2,344.0,-0.041,-0.68,0.094,0.064,0.027,-0.122,-0.025,0.004,-0.024,0.097,-0.072,0.001,0,0.70052,-0.08474,1.80892,-0.17996,1.86061,-0.18537,1.95624,-0.17756,0.73731,-0.11553,-0.12297,0,1,-0.15002333333333331,-0.14654499999999998,0.0034783333333333333,-1.6764999999999999,0.11038999999999999,0.11346,0.15936,2.0,-0.06203,-0.030789999999999998,0.09792500000000003,0.0034783333333333333,7164.190087512,-22384.6770781,3413.661240288,-3424.84643036
4jm601.log,-0.17765,-0.17644,-0.17497,-0.06341,-0.06263,-0.01846,19890.4918,-0.0,1.2297,-1.7694,3.3504,3.9834,-3.8359,-9.8448,13.6807,-2.3944,3.306,-0.4449,18.3787,-34.7427,78.9046,-7.7602,-33.9662,9.7492,22.3035,-20.5321,-5.7898,5.9633,7.74338,5.35154,5.32531,5.3289,5.32509,310,2,1,1,404.0,-0.651,0.4,-0.042,-0.139,0.03,-0.047,0.087,-0.003,0.025,-0.049,-0.018,0.017,0,0.65814,-0.06528,1.89754,-0.18785,1.87053,-0.18451,1.96388,-0.17659,0.50324,-0.07674,0.22822,0,1,-0.14587999999999998,-0.126665,0.019214999999999982,-1.9590899999999993,0.11155999999999999,0.11381000000000001,0.15919,2.0,-0.09985,-0.011459999999999998,0.12090000000000001,0.019214999999999982,5977.220078595,-18968.77004011,2973.879062039,-2984.02702724
4jm801.log,-0.17727,-0.17642,-0.17477,-0.06335,-0.06268,-0.01852,19907.0034,-0.0,1.199,-1.7229,3.5139,4.0932,-4.1685,-9.5276,13.6962,-2.2585,3.4264,0.4557,18.8252,-35.5844,84.8362,-7.6763,-33.1168,12.0931,22.1704,-19.2171,-7.551,6.4169,7.74284,5.35096,5.32331,5.32842,5.32816,311,2,1,1,392.0,-0.666,0.35,-0.008,-0.145,0.042,-0.051,0.091,-0.004,0.015,-0.013,-0.018,-0.003,0,0.65641,-0.06533,1.89919,-0.18792,1.87074,-0.18478,1.96375,-0.17669,0.50018,-0.0765,0.22877,0,1,-0.14601,-0.126595,0.019414999999999988,-1.9624099999999998,0.11142,0.11374,0.15875,2.0,-0.10019000000000002,-0.01117,0.12102000000000002,0.019414999999999988,5974.520901932,-18963.36687479,2973.874574526,-2984.02688994
4jms01.log,-0.17692,-0.17572,-0.17475,-0.06336,-0.06312,-0.01856,19903.5888,-0.0,0.8236,-1.8624,2.9505,3.5851,-4.2865,-9.4882,13.7747,0.293,4.7048,0.1526,6.2866,-30.6834,77.4595,-4.3553,-35.7527,11.2684,19.6379,-23.288,-9.8012,-2.5134,7.73861,5.3335,5.33431,5.32423,5.35324,312,2,1,1,385.0,-0.556,0.313,0.061,-0.129,0.012,-0.039,0.081,0.016,0.089,0.004,-0.028,0.001,0,0.71527,-0.06927,1.9015,-0.18655,1.8771,-0.18386,1.90124,-0.17098,0.49844,-0.07497,0.23254,0,1,-0.14656,-0.122975,0.023584999999999995,-2.0941899999999993,0.11138999999999999,0.11259999999999999,0.15836,2.0,-0.09601,-0.005699999999999997,0.11593500000000001,0.023584999999999995,5976.751649093,-18967.94790369,2973.872546252,-2984.02201755
